Datetime,Time,Speed (knot),GPS_Latitude,GPS_Longtitde,RPM,Mode,Emission(kg/min),DG1,DG2,DG3
22/11/2022 7:32,7:32:00,0.7,1.265251798,103.7816504,0,Engine Off,0,0,0.207187024,0.136826254
22/11/2022 7:33,7:33:00,0.5,1.265206615,103.7817107,0,Engine Off,0,0,0.206976468,0.145002842
22/11/2022 7:34,7:34:00,0.4,1.265193225,103.7816988,0,Engine Off,0,0,0.206625541,0.143037654
22/11/2022 7:35,7:35:00,0.4,1.265171805,103.7815908,0,Engine Off,0,0,0.20739758,0.144406267
22/11/2022 7:36,7:36:00,0.7,1.265246109,103.7815852,0,Engine Off,0,0,0.206941375,0.145248491
22/11/2022 7:37,7:37:00,1.2,1.265128011,103.7816107,0,Engine Off,0,0,0.206590449,0.146792568
22/11/2022 7:38,7:38:00,0.4,1.265101432,103.7817128,0,Engine Off,0,0,0.206660634,0.145388862
22/11/2022 7:39,7:39:00,0.5,1.265255782,103.7816592,0,Engine Off,0,0,0.206274615,0.144476453
22/11/2022 7:40,7:40:00,0.6,1.265155863,103.7817275,0,Engine Off,0,0,0.205888596,0.144195711
22/11/2022 7:41,7:41:00,0.3,1.265102388,103.7817573,0,Engine Off,0,0,0.205958781,0.143002561
22/11/2022 7:42,7:42:00,0.6,1.265137731,103.7816705,0,Engine Off,0,0,0.20581841,0.143318395
22/11/2022 7:43,7:43:00,0.4,1.265214385,103.7816763,0,Engine Off,0,0,0.205993873,0.146757475
22/11/2022 7:44,7:44:00,0.4,1.265050346,103.7816597,0,Engine Off,0,0,0.205642947,0.142019967
22/11/2022 7:45,7:45:00,0.6,1.265030217,103.7816546,0,Engine Off,0,0,0.205502576,0.13307134
22/11/2022 7:46,7:46:00,0.4,1.265148734,103.78171,0,Engine Off,0,0,0.20529202,0.124122714
22/11/2022 7:47,7:47:00,0.5,1.265212731,103.7816625,0,Engine Off,0,0,0.205713132,0.125596605
22/11/2022 7:48,7:48:00,0.4,1.265127178,103.7816194,0,Engine Off,0,0,0.204941094,0.128368925
22/11/2022 7:49,7:49:00,0.6,1.265037422,103.7817376,0,Engine Off,0,0,0.204695445,0.138791443
22/11/2022 7:50,7:50:00,0.5,1.265037232,103.7818141,0,Engine Off,0,0,0.20567804,0.108050279
22/11/2022 7:51,7:51:00,0.5,1.265080609,103.7816846,0,Engine Off,0,0,0.205713132,0.10766426
22/11/2022 7:52,7:52:00,0.6,1.265095693,103.7816644,0,Engine Off,0,0,0.206099151,0.129456797
22/11/2022 7:53,7:53:00,0.4,1.265109882,103.781686,0,Engine Off,0,0,0.20687119,0.135282178
22/11/2022 7:54,7:54:00,0.5,1.265146158,103.7816108,0,Engine Off,0,0,0.206485171,0.134089027
22/11/2022 7:55,7:55:00,0.4,1.265164453,103.7816637,0,Engine Off,0,0,0.206906282,0.134475047
22/11/2022 7:56,7:56:00,0.3,1.265177291,103.7816165,0,Engine Off,0,0,0.206695727,0.135527826
22/11/2022 7:57,7:57:00,0.5,1.265147753,103.781552,0,Engine Off,0,0,0.206765912,0.135036529
22/11/2022 7:58,7:58:00,0.6,1.265165181,103.7817009,0,Engine Off,0,0,0.206765912,0.134580324
22/11/2022 7:59,7:59:00,0.5,1.265167216,103.7817536,0,Engine Off,0,0,0.206520263,0.136440235
22/11/2022 8:00,8:00:00,0.5,1.26516268,103.7817231,386.5948276,Idling,0,0,0.206555356,0.137949219
22/11/2022 8:01,8:01:00,0.2,1.265127642,103.7817103,417.8120805,Idling,0,0,0.206590449,0.137142088
22/11/2022 8:02,8:02:00,0.3,1.265119441,103.7816925,418.8442211,Idling,0,0,0.206274615,0.136545513
22/11/2022 8:03,8:03:00,0.3,1.265125506,103.7816984,417.959799,Idling,0,0,0.206765912,0.139458203
22/11/2022 8:04,8:04:00,0.6,1.265064391,103.7818307,418.5781513,Idling,0,0,0.206309707,0.136720976
22/11/2022 8:05,8:05:00,0.5,1.265036141,103.7818372,418.0203735,Idling,0,0,0.20701156,0.136861347
22/11/2022 8:06,8:06:00,0.5,1.26517109,103.7818375,417.7571189,Idling,0,0,0.206765912,0.172304927
22/11/2022 8:07,8:07:00,0.3,1.26512105,103.7817723,417.798995,Idling,0,0,0.206274615,0.193606167
22/11/2022 8:08,8:08:00,0.3,1.265069621,103.7817323,418.6040268,Idling,0,0,0.206134244,0.173638447
22/11/2022 8:09,8:09:00,0.2,1.265097628,103.7817357,418.118928,Idling,0,0,0.206099151,0.135247085
22/11/2022 8:10,8:10:00,0.6,1.265094514,103.7816789,430.3962585,Cargo,0,0,0.206660634,0.136475328
22/11/2022 8:11,8:11:00,0.5,1.265048664,103.7817617,432.7600671,Cargo,0,0,0.206064059,0.135773475
22/11/2022 8:12,8:12:00,0.2,1.265027209,103.7817463,432.6080402,Cargo,0,0,0.206625541,0.13637005
22/11/2022 8:13,8:13:00,0.4,1.26506802,103.7817168,432.760469,Cargo,6.74573,0,0.207222116,0.138545794
22/11/2022 8:14,8:14:00,0.2,1.265052568,103.7817506,432.5488215,Cargo,10.28679,0,0.206801004,0.14272182
22/11/2022 8:15,8:15:00,0.1,1.265036462,103.7817492,432.0693739,Cargo,6.718743,0,0.206590449,0.162443891
22/11/2022 8:16,8:16:00,0.2,1.265042815,103.7817425,432.3852596,Cargo,6.76185,0,0.205397298,0.162478984
22/11/2022 8:17,8:17:00,0.1,1.265078433,103.7817275,431.9530988,Cargo,10.42518,0,0.205502576,0.150231648
22/11/2022 8:18,8:18:00,0.1,1.265083593,103.7817129,432.1510067,Cargo,0,0,0.205186742,0.121350394
22/11/2022 8:19,8:19:00,0.4,1.265071277,103.7817738,432.1373534,Cargo,6.783145,0,0.205783318,0.10661148
22/11/2022 8:20,8:20:00,0.4,1.265197424,103.7817002,432.0238095,Cargo,6.747679,0,0.205362206,0.107839723
22/11/2022 8:21,8:21:00,0.3,1.265218012,103.7816802,431.9043624,Cargo,10.51138,0,0.205221835,0.107208055
22/11/2022 8:22,8:22:00,0.2,1.265127913,103.7816402,432.1182609,Cargo,10.61524,0,0.205116557,0.105628886
22/11/2022 8:23,8:23:00,0.3,1.265071208,103.781622,432.1937173,Cargo,10.52905,0,0.205397298,0.105769256
22/11/2022 8:24,8:24:00,0.3,1.26512528,103.7816324,432.013986,Cargo,10.60882,0,0.205853503,0.107699352
22/11/2022 8:25,8:25:00,0.3,1.26510412,103.7816319,431.76,Cargo,10.59317,0,0.205537669,0.127561794
22/11/2022 8:26,8:26:00,0.2,1.265054275,103.7816821,432.0890052,Cargo,10.61344,0,0.205221835,0.129351519
22/11/2022 8:27,8:27:00,0.3,1.265077117,103.7816474,432.1378709,Cargo,65.08803,0,0.204941094,0.134089027
22/11/2022 8:28,8:28:00,0.3,1.265103615,103.7815927,432.0308748,Cargo,0,0,0.204660353,0.109418892
22/11/2022 8:29,8:29:00,0.1,1.26509615,103.781616,432.1707317,Cargo,10.71089,0,0.204379611,0.109453985
22/11/2022 8:30,8:30:00,0.4,1.265102558,103.7816287,431.9751773,Cargo,69.63061,0,0.20409887,0.106927314
22/11/2022 8:31,8:31:00,0.3,1.265034166,103.7816555,432.2286213,Cargo,75.04663,0,0.205327113,0.108681947
22/11/2022 8:32,8:32:00,0.3,1.265043148,103.7816619,432.1340206,Cargo,0,0,0.204484889,0.108752132
22/11/2022 8:33,8:33:00,0.2,1.265070818,103.7816559,432.2460733,Cargo,10.71557,0,0.204379611,0.107909908
22/11/2022 8:34,8:34:00,0.2,1.265096568,103.7816287,401.8723776,Cargo,8.908548,0,0.205256928,0.107909908
22/11/2022 8:35,8:35:00,0.3,1.265113147,103.7816625,395.4679376,Cargo,8.548417,0,0.205221835,0.117384924
22/11/2022 8:36,8:36:00,0.2,1.265108104,103.7816867,432.1465969,Cargo,10.70939,0,0.204976187,0.130895596
22/11/2022 8:37,8:37:00,0.3,1.265172001,103.78165,431.9784946,Cargo,10.69894,0,0.204730538,0.131597449
22/11/2022 8:38,8:38:00,0.5,1.26524823,103.781546,432.2490775,Cargo,0,0,0.205046372,0.119385206
22/11/2022 8:39,8:39:00,0.2,1.265215188,103.7815016,432.1135972,Cargo,10.70733,0,0.204239241,0.135703289
22/11/2022 8:40,8:40:00,0.3,1.26517931,103.7815438,432.1985816,Cargo,10.62019,0,0.205327113,0.108646854
22/11/2022 8:41,8:41:00,0.5,1.265115549,103.7816309,432.0454545,Cargo,10.61076,0,0.204906001,0.114928439
22/11/2022 8:42,8:42:00,0.4,1.26510703,103.7816989,432.1546392,Cargo,6.846728,0,0.204835816,0.126017717
22/11/2022 8:43,8:43:00,0.3,1.26509039,103.7816412,430.7090592,Cargo,10.6202,0,0.205221835,0.108681947
22/11/2022 8:44,8:44:00,0.3,1.265099775,103.7816368,432.1169284,Cargo,69.68795,0,0.20529202,0.109067966
22/11/2022 8:45,8:45:00,0.6,1.265123298,103.7816845,432.1823009,Cargo,10.71161,0,0.205537669,0.121210024
22/11/2022 8:46,8:46:00,0.6,1.265084454,103.7817662,432.2688356,Cargo,75.06415,0,0.20529202,0.14100228
22/11/2022 8:47,8:47:00,0.4,1.265070492,103.7818268,432.1762653,Cargo,69.71196,0,0.20529202,0.143950063
22/11/2022 8:48,8:48:00,0.5,1.265102063,103.7816902,432.1503497,Cargo,0,0,0.204976187,0.14324821
22/11/2022 8:49,8:49:00,0.8,1.265020616,103.7817746,432.0736301,Cargo,74.97914,0,0.205221835,0.119209742
22/11/2022 8:50,8:50:00,0.4,1.265009702,103.7817499,432.1758437,Cargo,69.71178,0,0.205327113,0.120122151
22/11/2022 8:51,8:51:00,0.4,1.265089971,103.7817333,432.0979021,Cargo,69.68025,0,0.205572762,0.121210024
22/11/2022 8:52,8:52:00,0.4,1.265071978,103.781684,431.4245614,Cargo,10.66454,0,0.205221835,0.119946688
22/11/2022 8:53,8:53:00,0.4,1.265031063,103.7817262,432.0786325,Cargo,10.79914,0,0.205853503,0.121139838
22/11/2022 8:54,8:54:00,0.5,1.26507787,103.7817737,432.1940559,Cargo,0,0,0.205432391,0.145318676
22/11/2022 8:55,8:55:00,0.4,1.265086283,103.7817767,432.1028369,Cargo,0,0,0.205607854,0.122719008
22/11/2022 8:56,8:56:00,0.4,1.264990256,103.7817632,431.869863,Cargo,0,0,0.206099151,0.118999187
22/11/2022 8:57,8:57:00,0.3,1.264968955,103.7817743,431.9264448,Cargo,0,0,0.20567804,0.137212273
22/11/2022 8:58,8:58:00,0.3,1.265017317,103.7817719,432.1169284,Cargo,0,0,0.20515165,0.152126651
22/11/2022 8:59,8:59:00,0.5,1.265081088,103.7817437,431.9333333,Cargo,0,0,0.204870909,0.121174931
22/11/2022 9:00,9:00:00,1,1.265015269,103.781883,432.1909722,Cargo,0,0,0.205046372,0.107102777
22/11/2022 9:01,9:01:00,0.8,1.264963953,103.7818398,432.1116928,Cargo,0,0,0.20462526,0.129597168
22/11/2022 9:02,9:02:00,0.4,1.265033432,103.7817976,431.9545455,Cargo,0,0,0.205011279,0.113279084
22/11/2022 9:03,9:03:00,0.4,1.265074268,103.7816562,432.1715266,Cargo,0,0,0.204800723,0.10727824
22/11/2022 9:04,9:04:00,0.4,1.265177443,103.7816475,432.0035026,Cargo,0,0,0.205116557,0.10833102
22/11/2022 9:05,9:05:00,0.4,1.265142858,103.7816951,432.1223404,Cargo,0,0,0.205397298,0.108717039
22/11/2022 9:06,9:06:00,0.2,1.265107756,103.7817068,432.0506993,Cargo,74.96916,0,0.205327113,0.131316708
22/11/2022 9:07,9:07:00,0.8,1.265085649,103.781715,431.9743151,Cargo,81.11681,0,0.20462526,0.130193743
22/11/2022 9:08,9:08:00,0.7,1.265152098,103.7816927,432.0984183,Cargo,0,0,0.204800723,0.132194024
22/11/2022 9:09,9:09:00,0.3,1.265212122,103.7816999,431.8863636,Cargo,81.07538,0,0.205853503,0.131667634
22/11/2022 9:10,9:10:00,0.7,1.26516456,103.7818308,431.9826087,Cargo,81.12072,0,0.205116557,0.114261678
22/11/2022 9:11,9:11:00,0.5,1.26510544,103.7817638,432.0820244,Cargo,0,0,0.205958781,0.127807442
22/11/2022 9:12,9:12:00,0.3,1.265114084,103.7816444,432.041958,Cargo,0,0,0.20581841,0.13240458
22/11/2022 9:13,9:13:00,0.3,1.265110531,103.781683,431.9268293,Cargo,0,0,0.206450078,0.137703571
22/11/2022 9:14,9:14:00,0.3,1.265141368,103.7817032,431.9931271,Cargo,0,0,0.205327113,0.143072747
22/11/2022 9:15,9:15:00,0.3,1.265125111,103.781699,432.0689046,Cargo,0,0,0.205327113,0.159320645
22/11/2022 9:16,9:16:00,0.5,1.26509231,103.7816233,431.951049,Cargo,0,0,0.206169337,0.136650791
22/11/2022 9:17,9:17:00,0.2,1.265111999,103.7816074,431.3529412,Cargo,0,0,0.206941375,0.145002842
22/11/2022 9:18,9:18:00,0.2,1.265113216,103.7815912,432.0666667,Cargo,0,0,0.206169337,0.157916939
22/11/2022 9:19,9:19:00,0.4,1.265124275,103.7815726,431.9981096,Cargo,0,0,0.205502576,0.18795625
22/11/2022 9:20,9:20:00,0.3,1.26508327,103.781621,432.0037807,Cargo,0,0,0.20515165,0.149880721
22/11/2022 9:21,9:21:00,0.3,1.265070113,103.7816769,432.180212,Cargo,0,0,0.20567804,0.139247647
22/11/2022 9:22,9:22:00,0.2,1.265057481,103.7816807,432.1996303,Cargo,0,0,0.205923688,0.137422829
22/11/2022 9:23,9:23:00,0.1,1.265068226,103.7816664,432.0332717,Cargo,0,0,0.205572762,0.159004811
22/11/2022 9:24,9:24:00,0.3,1.265077708,103.7816234,432.0752688,Cargo,0,0,0.206309707,0.141879596
22/11/2022 9:25,9:25:00,0.3,1.265084155,103.7816931,432.1981818,Cargo,0,0,0.206064059,0.143423673
22/11/2022 9:26,9:26:00,0.3,1.265104857,103.7817401,432.2303371,Cargo,0,0,0.206836097,0.148582293
22/11/2022 9:27,9:27:00,0.1,1.265095305,103.781718,432.0166052,Cargo,0,0,0.206730819,0.165707508
22/11/2022 9:28,9:28:00,0.3,1.265094338,103.7816558,431.9734982,Cargo,0,0,0.2063448,0.178025029
22/11/2022 9:29,9:29:00,0.2,1.265112871,103.7816335,432.2878229,Cargo,0,0,0.206730819,0.173252428
22/11/2022 9:30,9:30:00,0.4,1.26514307,103.7816175,432.1472222,Cargo,0,0,0.206555356,0.174094652
22/11/2022 9:31,9:31:00,0.2,1.265139322,103.7816068,432.1090226,Cargo,0,0,0.20687119,0.151179149
22/11/2022 9:32,9:32:00,0.1,1.265123972,103.7816329,432.1940035,Cargo,0,0,0.205958781,0.165707508
22/11/2022 9:33,9:33:00,0.1,1.265123661,103.7816269,432.187037,Cargo,0,0,0.205888596,0.162478984
22/11/2022 9:34,9:34:00,0.4,1.265089105,103.7815816,364.7717996,Cargo,0,0,0.204484889,0.148055903
22/11/2022 9:35,9:35:00,0.4,1.265077513,103.7816029,432.2339286,Cargo,0,0,0.205362206,0.143142932
22/11/2022 9:36,9:36:00,0.1,1.265083901,103.7816107,432.195572,Cargo,0,0,0.20529202,0.120402893
22/11/2022 9:37,9:37:00,0.1,1.265091601,103.7816101,432.0426716,Cargo,81.14902,0,0.205607854,0.149319239
22/11/2022 9:38,9:38:00,0.2,1.265096973,103.7816273,432.1515712,Cargo,81.20034,0,0.205783318,0.126754663
22/11/2022 9:39,9:39:00,0.1,1.265125498,103.7816417,431.5220459,Cargo,0,0,0.206801004,0.142967469
22/11/2022 9:40,9:40:00,0.4,1.265111397,103.7816585,431.9425926,Cargo,0,0,0.205221835,0.163742319
22/11/2022 9:41,9:41:00,0.2,1.265113049,103.7816936,432.0504673,Cargo,0,0,0.205362206,0.146090715
22/11/2022 9:42,9:42:00,0.3,1.265077981,103.7816736,432.2438563,Cargo,88.54747,0,0.205046372,0.119560669
22/11/2022 9:43,9:43:00,0.4,1.26503991,103.7816289,361.9435626,Cargo,51.4348,0,0.206099151,0.121771506
22/11/2022 9:44,9:44:00,0.3,1.265056738,103.7816822,432.1182994,Cargo,81.18466,0,0.204941094,0.137247366
22/11/2022 9:45,9:45:00,0.3,1.265016547,103.7817536,432.0313653,Cargo,0,0,0.204976187,0.130930689
22/11/2022 9:46,9:46:00,0.6,1.26503366,103.7817029,432.0659537,Cargo,0,0,0.205116557,0.12103456
22/11/2022 9:47,9:47:00,0.2,1.265140461,103.7816522,432.1688312,Cargo,0,0,0.204941094,0.11970104
22/11/2022 9:48,9:48:00,0.2,1.265116262,103.7816808,432.0537037,Cargo,0,0,0.206099151,0.11984141
22/11/2022 9:49,9:49:00,0.2,1.265092163,103.7817232,431.877551,Cargo,81.07123,0,0.206239522,0.132229117
22/11/2022 9:50,9:50:00,0.1,1.2650721,103.7817282,432.0830389,Cargo,0,0,0.206379893,0.141493577
22/11/2022 9:51,9:51:00,0.2,1.265089204,103.781724,431.9722222,Cargo,0,0,0.205327113,0.144862472
22/11/2022 9:52,9:52:00,0.4,1.265051247,103.7816786,432.0337711,Cargo,0,0,0.204870909,0.152758319
22/11/2022 9:53,9:53:00,0.2,1.264997009,103.781727,432.0330275,Cargo,0,0,0.204870909,0.122648822
22/11/2022 9:54,9:54:00,0.1,1.264988355,103.7817272,432.0656028,Cargo,0,0,0.205888596,0.118297333
22/11/2022 9:55,9:55:00,0.2,1.265026815,103.7817145,432,Cargo,0,0,0.205607854,0.120157244
22/11/2022 9:56,9:56:00,0.2,1.265061675,103.7817314,432.00369,Cargo,0,0,0.204765631,0.148441922
22/11/2022 9:57,9:57:00,0.1,1.26507352,103.781731,432.2643885,Cargo,0,0,0.204870909,0.121315302
22/11/2022 9:58,9:58:00,0.2,1.265077671,103.7817154,432.0791897,Cargo,0,0,0.20529202,0.120964375
22/11/2022 9:59,9:59:00,0.4,1.265018047,103.781657,432.0462963,Cargo,0,0,0.205432391,0.120578356
22/11/2022 10:00,10:00:00,0.3,1.265035582,103.7816404,431.2862454,Cargo,0,0,0.206730819,0.137212273
22/11/2022 10:01,10:01:00,0.1,1.265078686,103.7816636,432.1954225,Cargo,0,0,0.205748225,0.139738944
22/11/2022 10:02,10:02:00,0.3,1.265098139,103.7816818,432.1478743,Cargo,0,0,0.205256928,0.165426767
22/11/2022 10:03,10:03:00,0.4,1.265146782,103.7816443,432.0828625,Cargo,0,0,0.204800723,0.115174087
22/11/2022 10:04,10:04:00,0.2,1.265203117,103.7816781,432.0914077,Cargo,0,0,0.206099151,0.113349269
22/11/2022 10:05,10:05:00,0.3,1.265163894,103.7816201,432.0805009,Cargo,0,0,0.20462526,0.125456235
22/11/2022 10:06,10:06:00,0.2,1.26512532,103.7815244,432.1404806,Cargo,0,0,0.204870909,0.134404861
22/11/2022 10:07,10:07:00,0.2,1.265134898,103.7815622,432.0240741,Cargo,0,0,0.205046372,0.114612605
22/11/2022 10:08,10:08:00,0.1,1.265134374,103.781569,432.109319,Cargo,0,0,0.20581841,0.115770662
22/11/2022 10:09,10:09:00,0.4,1.265196073,103.7816473,431.9723247,Cargo,0,0,0.205467484,0.14338858
22/11/2022 10:10,10:10:00,0.3,1.265208732,103.7816155,432.2181146,Cargo,0,0,0.20567804,0.12619318
22/11/2022 10:11,10:11:00,0.5,1.265136565,103.7817137,432.0516605,Cargo,0,0,0.205853503,0.139914408
22/11/2022 10:12,10:12:00,0.4,1.26512058,103.7816612,432.1393298,Cargo,0,0,0.205853503,0.139212555
22/11/2022 10:13,10:13:00,0.2,1.265146161,103.7816036,431.8947368,Cargo,0,0,0.204835816,0.149319239
22/11/2022 10:14,10:14:00,0.5,1.265087842,103.7816244,432.1037037,Cargo,81.17778,0,0.205046372,0.1265792
22/11/2022 10:15,10:15:00,0.3,1.265065397,103.781681,432.0591497,Cargo,0,0,0.205046372,0.118507889
22/11/2022 10:16,10:16:00,0.2,1.265076546,103.7817032,432.1086142,Cargo,0,0,0.205186742,0.118192056
22/11/2022 10:17,10:17:00,0.2,1.265091979,103.7816549,431.9883268,Cargo,0,0,0.205327113,0.11745511
22/11/2022 10:18,10:18:00,0.2,1.265155031,103.7816824,432.0077821,Cargo,0,0,0.205046372,0.143879878
22/11/2022 10:19,10:19:00,0.4,1.265142566,103.7816471,431.9904762,Cargo,0,0,0.204870909,0.117384924
22/11/2022 10:20,10:20:00,0.2,1.265103458,103.7816365,432.0898662,Cargo,0,0,0.205748225,0.117314739
22/11/2022 10:21,10:21:00,0.2,1.265103944,103.781617,432.1634241,Cargo,0,0,0.205923688,0.128895315
22/11/2022 10:22,10:22:00,0.1,1.265089345,103.781598,431.994152,Cargo,0,0,0.20529202,0.139247647
22/11/2022 10:23,10:23:00,0.3,1.265070535,103.7816161,432.1605166,Cargo,0,0,0.204519982,0.140967187
22/11/2022 10:24,10:24:00,0.2,1.265070851,103.781636,431.9207921,Cargo,0,0,0.204660353,0.124614011
22/11/2022 10:32,10:32:00,0.277165413,1.265028885,103.7817529,432.2495127,Cargo,0,0,0.206309707,0.162092964
22/11/2022 10:33,10:33:00,0.176889849,1.265012351,103.7817143,432.0233918,Cargo,0,0,0.206134244,0.167111214
22/11/2022 10:34,10:34:00,0.146436285,1.26504846,103.7817122,364.53125,Cargo,0,0,0.205467484,0.16798853
22/11/2022 10:35,10:35:00,0.426349892,1.265107618,103.7817234,432.2747664,Cargo,0,0,0.20581841,0.144651916
22/11/2022 10:36,10:36:00,0.404967603,1.265054164,103.7817023,432.0896686,Cargo,88.46825,0,0.205853503,0.146266178
22/11/2022 10:37,10:37:00,0.26663067,1.265065516,103.7816062,432.0311891,Cargo,0,0,0.205011279,0.144371175
22/11/2022 10:38,10:38:00,0.388444924,1.265052271,103.7815879,432.0910853,Cargo,0,0,0.20581841,0.144757194
22/11/2022 10:39,10:39:00,0.282181425,1.265093985,103.7816224,432.0298507,Cargo,0,0,0.205537669,0.144160619
22/11/2022 10:40,10:40:00,0.273434125,1.265143823,103.781598,431.9083821,Cargo,0,0,0.205467484,0.145318676
22/11/2022 10:41,10:41:00,0.265982721,1.265170338,103.7816248,431.9980276,Cargo,0,0,0.206309707,0.145739788
22/11/2022 10:42,10:42:00,0.429913607,1.265146717,103.7816918,417.3977273,Cargo,0,0,0.206414985,0.14735405
22/11/2022 10:43,10:43:00,0.352807775,1.265140415,103.7816661,374.8352273,Cargo,0,0,0.206555356,0.167181399
22/11/2022 10:44,10:44:00,0.381965443,1.265151424,103.7817067,431.9984405,Cargo,0,0,0.205256928,0.166549731
22/11/2022 10:45,10:45:00,0.296112311,1.265185048,103.7816549,432.0802348,Cargo,0,0,0.205327113,0.162373706
22/11/2022 10:46,10:46:00,0.42537797,1.265122088,103.7816397,432.1412639,Cargo,0,0,0.205186742,0.148231367
22/11/2022 10:47,10:47:00,0.245896328,1.265055227,103.7816104,431.9704724,Cargo,80.26161,0,0.20567804,0.145388862
22/11/2022 10:48,10:48:00,0.374838013,1.265133687,103.7816908,432.1374408,Cargo,0,0,0.205853503,0.144546638
22/11/2022 10:49,10:49:00,0.366090713,1.265171489,103.7817109,432,Cargo,0,0,0.20515165,0.167216492
22/11/2022 10:50,10:50:00,0.339524838,1.265125446,103.7816209,432.115,Cargo,0,0,0.205116557,0.144616823
22/11/2022 10:51,10:51:00,0.116954644,1.26517955,103.7815672,432.0733333,Cargo,0,0,0.203888314,0.146371456
22/11/2022 10:52,10:52:00,0.42537797,1.265197208,103.7816249,431.819398,Cargo,0,0,0.205572762,0.126368644
22/11/2022 10:53,10:53:00,0.266954644,1.265261646,103.7817054,431.7403035,Cargo,0,0,0.205221835,0.126473922
22/11/2022 10:54,10:54:00,0.343736501,1.265232429,103.7816491,431.8597663,Cargo,0,0,0.204870909,0.139774037
22/11/2022 10:55,10:55:00,0.505075594,1.265161189,103.7816476,431.765,Cargo,0,0,0.204204148,0.142581449
22/11/2022 10:56,10:56:00,0.350539957,1.265165661,103.7817317,431.7842809,Cargo,0,0,0.204660353,0.129351519
22/11/2022 10:57,10:57:00,0.376781857,1.265127476,103.7816839,431.8735245,Cargo,0,0,0.20357248,0.120122151
22/11/2022 10:58,10:58:00,0.148704104,1.265133948,103.7816662,431.935,Cargo,0,0,0.204274333,0.11970104
22/11/2022 10:59,10:59:00,0.268898488,1.26513846,103.78168,431.9131886,Cargo,0,0,0.203502295,0.115981218
22/11/2022 11:00,11:00:00,0.452915767,1.265137714,103.7816234,431.9214047,Cargo,0,0,0.204239241,0.116367238
22/11/2022 11:01,11:01:00,0.235853132,1.265093897,103.7816653,431.855,Cargo,0,0,0.203888314,0.116963813
22/11/2022 11:02,11:02:00,0.163930886,1.265077326,103.781686,431.8837607,Cargo,0,0,0.204695445,0.115700477
22/11/2022 11:03,11:03:00,0.453887689,1.265061834,103.781726,431.8528428,Cargo,0,0,0.205783318,0.11759548
22/11/2022 11:04,11:04:00,0.718898488,1.265071616,103.7817418,431.9482471,Cargo,0,0,0.205958781,0.131421986
22/11/2022 11:05,11:05:00,0.403347732,1.265146775,103.7818094,431.9333333,Cargo,0,0,0.20462526,0.137984312
22/11/2022 11:06,11:06:00,0.454859611,1.265161319,103.7817751,431.9046823,Cargo,0,0,0.204800723,0.137879034
22/11/2022 11:07,11:07:00,0.309395248,1.265095326,103.7816447,431.9139966,Cargo,0,0,0.20462526,0.124438548
22/11/2022 11:08,11:08:00,0.251727862,1.26510802,103.7817,431.8516667,Cargo,0,0,0.204169056,0.116858535
22/11/2022 11:09,11:09:00,0.339200864,1.265120639,103.7816878,431.8483333,Cargo,0,0,0.204379611,0.115384643
22/11/2022 11:10,11:10:00,0.295464363,1.265077036,103.7816589,431.9765886,Cargo,0,0,0.204976187,0.11745511
22/11/2022 11:11,11:11:00,0.196328294,1.265111022,103.7817001,431.8414023,Cargo,0,0,0.204414704,0.117560388
22/11/2022 11:12,11:12:00,0.347300216,1.265070081,103.7816925,431.7588533,Cargo,0,0,0.203993592,0.118683353
22/11/2022 11:13,11:13:00,0.373218143,1.26503339,103.7817208,431.7675585,Cargo,0,0,0.204765631,0.117911314
22/11/2022 11:14,11:14:00,0.453239741,1.265003903,103.7818024,431.9,Cargo,0,0,0.20515165,0.115314458
22/11/2022 11:15,11:15:00,0.548488121,1.265053465,103.7818878,431.7966667,Cargo,0,0,0.205397298,0.129562075
22/11/2022 11:16,11:16:00,0.404319654,1.265034428,103.7817206,431.7842809,Cargo,0,0,0.204133963,0.138265053
22/11/2022 11:17,11:17:00,0.180777538,1.265032146,103.7817314,431.7635135,Cargo,0,0,0.204695445,0.137352644
22/11/2022 11:18,11:18:00,0.159071274,1.265036896,103.7817271,431.8083333,Cargo,0,0,0.20462526,0.121841691
22/11/2022 11:19,11:19:00,0.334341253,1.265062599,103.7816624,431.865,Cargo,0,0,0.203888314,0.114507327
22/11/2022 11:20,11:20:00,0.303887689,1.265023543,103.7816311,431.8294314,Cargo,0,0,0.204169056,0.114858253
22/11/2022 11:21,11:21:00,0.435097192,1.264987713,103.7816325,431.885,Cargo,0,0,0.204695445,0.115805755
22/11/2022 11:22,11:22:00,0.267602592,1.265029638,103.7816779,431.8347386,Cargo,0,0,0.204274333,0.115174087
22/11/2022 11:23,11:23:00,0.476241901,1.265162983,103.7816839,431.7491639,Cargo,0,0,0.204519982,0.115454829
22/11/2022 11:24,11:24:00,0.378077754,1.265117876,103.7816403,431.785,Cargo,0,0,0.204590167,0.115174087
22/11/2022 11:25,11:25:00,0.369330454,1.265084081,103.7815969,431.0784641,Cargo,0,0,0.204344519,0.116437423
22/11/2022 11:26,11:26:00,0.589308855,1.265017088,103.781671,431.7956081,Cargo,80.1411,0,0.204660353,0.130825411
22/11/2022 11:27,11:27:00,0.460043197,1.265055534,103.7817241,431.7813022,Cargo,0,0,0.20357248,0.13001828
22/11/2022 11:28,11:28:00,0.164578834,1.265107026,103.7816445,431.715,Cargo,0,0,0.204484889,0.13015865
